1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,7,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,11,-1,-1,-1,2,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,2,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,1,7,-1,-1,5,-1,1,1,1,1,-1,-1,-1,-1,1
1,-1,-1,-1,2,1,5,5,5,5,-1,1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,15,-1,-1,-1,-1,-1,-1,5,-1,1,-1,9,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,2,2,2,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,5,5,5,1
1,-1,-1,-1,-1,-1,-1,7,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,2,2,2,2,2,5,-1,-1,5,5,5,-1,-1,-1,-1,1
1,-1,0,-1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,11,11,11,5,5,5,5,5,7,2,2,2,2,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
