1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,20,1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,10,-1,-1,-1,6,6,6,6,6,4,4,4,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,1
1,-1,-1,-1,-1,13,13,13,-1,-1,13,13,13,13,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,6,6,6,-1,-1,6,6,6,6,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1
1,-1,0,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1
1,3,3,3,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,2,2,2,1
1,3,9,3,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,1,1,1,1
1,2,2,2,10,10,10,10,10,10,10,10,10,10,2,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
