1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,30,30,30,30,30,30,30,26,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,7,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,2,2,2,2,-1,-1,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,15,1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,7,-1,-1,-1,-1,1,29,1,-1,-1,-1,-1,-1,13,-1,-1,-1,1
1,3,3,3,3,-1,-1,1,29,1,-1,-1,-1,-1,13,13,2,20,2,1
1,-1,-1,-1,3,-1,-1,3,29,3,-1,-1,-1,-1,3,3,4,4,4,1
1,-1,0,20,3,-1,-1,3,20,3,-1,7,-1,-1,20,-1,1,9,1,1
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
