1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1,1
1,-1,-1,17,-1,-1,-1,6,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,6,-1,-1,7,-1,-1,10,10,10,-1,9,-1,1
1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,1,1,2,2,2,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,8,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,22,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,1
1,2,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,1
