1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,20,7,1
1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,-1,-1,6,6,1
1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,1
1,2,2,2,2,2,11,11,11,10,11,11,-1,-1,1,10,10,10,10,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,3,-1,3,-1,-1,11,1,-1,-1,11,11,1
1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,11,11,1,-1,-1,-1,-1,1
1,8,-1,-1,2,2,2,2,2,7,2,11,11,11,1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,1,1,1,10,10,10,1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,20,7,-1,-1,10,10,10,1,-1,-1,3,3,1
1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,20,1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1
1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,9,1
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1
